ID,URL,Priority,Name,Description,Automation State,Domain,Created By,Variant1,Test Type,Variant2,DO NOT UPDATE - Legacy Requirements Set Name 1,DO NOT UPDATE - Legacy Requirements Set Name 2
42641,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:42641?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Waiting tone on phone1 in loop,To verify the waiting tone notification on phone1 during second incoming call on different phone in loop,Pending,Bluetooth,"Prakash, Shravya","Android-O, Android-Q",Unassigned,HFP,Unassigned,Stress
40768,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9077?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Calling,To verify if HU is able to display signal strength of the connected phone after ending the active call on the phone,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,HFP,,Functional
32915,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5535?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Contact List sorting,To validate that on getItems for PB contacts get listed in order of the ASCII value of first character.,Pending,Bluetooth,"Kumar, Naveen",Domain_Service,Unassigned,PBAP,CTRS-CONBTSVCS-179 CONNTST-3036,Functional
34474,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7673?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Remote Volume Control,To verify speaker gain value can be set from HU,Pending,Bluetooth,"Kumar, Naveen",WiCoME,Unassigned,HFP,CTRS-PHONE-480,Functional
40774,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9083?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Calling,To verify if HU is able to activate the HFP task on receiving a dialing event,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,HFP,,Functional
40777,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9086?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Connection,To verify if HU is able to display cellular network roaming Status for?the currently selected/connected phone.,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,GAP,,Functional
34470,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7669?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Call_Handling_Multiparty,To verify Conference call can be ended from Headset,Pending,Bluetooth,"Kumar, Naveen",WiCoME,Unassigned,HFP,2569164,Functional
31543,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3503?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,connect(in BluetoothDevice device),To verify hfp connect in stress,Pending,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",Unassigned,HFP,Unassigned,Stress
59826,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:59826?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,BLE Ranging service,To verify Ranging capability request -response during digital key exchange,Pending,Bluetooth,"Jaiswal, Prerana",BLE,Unassigned,BLE_Server,Unassigned,Functional
42899,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:42899?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,LDAC Decoder support,To verify LDAC Play Quality when BT OFF ON is performed from Mobile,Pending,Bluetooth,"Prakash, Shravya",Android-O,Unassigned,A2DP,Unassigned,Functional
34485,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7684?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Whatsapp call,To verify the behaviour of 'Private' mode with the whatsapp call,Pending,Bluetooth,"Kumar, Naveen",WiCoME,Unassigned,HFP,2443817,Functional
40797,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9106?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Calling,To verify of HU is able to unmute the microphone,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,HFP,,Functional
40801,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9110?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,BTSA,To verify if HU is able to give a name to a unknown named device,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,AVRCP,,Functional
40803,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9112?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,BTSA,To verify if HU is able to browse music from by ABC search.,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,AVRCP,,Functional
47708,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:47708?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,C,Maximum Live Calls,To verify call status when incoming call is received on deviceB when Maximum Live Calls is set to 1 in a loop,Pending,Bluetooth,"Prakash, Shravya",Android-Q,Unassigned,HFP,Unassigned,Functional
44783,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_55151?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,boolean fetchRemoteUuids(in BluetoothDevice device),To verify boolean fetchRemoteUuids(in BluetoothDevice device) API functionality,Pending,Bluetooth,"Kumar, Naveen",Android-O,API,GAP,,Functional
43216,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:43216?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Configuring PBAP and MAP connection for first time pairing,To verify PBAP and MAP auto-connect on subsequent autoconnection,Pending,Bluetooth,"Prakash, Shravya","Android-O, Android-Q",Unassigned,PBAP,Unassigned,Functional
47657,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:47657?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,HFP support on both devices,To verify the call status of incoming call on second HFP connected device after BT OFF/ON,Pending,Bluetooth,"Prakash, Shravya",Android-Q,Unassigned,HFP,Unassigned,Functional
40819,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9128?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,BTSA,To verify if HU is able to provide a Play button on HMI,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,A2DP,,Functional
43853,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:43853?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,SWC Button Long press Behavior when Phone is Connected without active call and Personal Assistant Active(Google),SWC Button Long press Behavior when Phone is Connected without active call and Personal Assistant Active(Google),Pending,Bluetooth,"Nagaraj, Sadhineni",FCAR1,Sanity,AG_HFP,Unassigned,Functional
40823,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9132?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,BTSA,To verify if HU is able to pause the btsa playback when there is traffic announcement,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,A2DP,,Functional
31717,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3769?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Call_Handling_Basic,To Verify conference with 2 calls from MO,Pending,Bluetooth,"Kumar, Naveen",Android-O,Unassigned,HFP,Unassigned,Functional
59662,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:59662?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Absolute volume feature configurable,To verify that HU sends the configured volume to the device upon first connection,Pending,Bluetooth,"Jaiswal, Prerana",WiCoME,Unassigned,Media_Gen4,Unassigned,Functional
44160,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:44160?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,HFP/HF/VRA/BV-03-I,"To verify that if an AG provides audio notification alerting activation of voice recognition, then this notification is heard on the HF.",Pending,Bluetooth,"Channabasappa, Ranjith",Android-O,PTS,HFP,Unassigned,Pre-Certification
41066,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9375?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,ConnectionManagement_AutoConnection_StopAutoConnection,To verify if Auto Connection stops when maximum HFP connection number is reached,Pending,Bluetooth,"Kumar, Naveen","Android-O, FCAR1",Sanity,GAP,Unassigned,Functional
34398,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7596?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Incoming call,To verify incoming call notification can be heard at speaker/headset(HF),Pending,Bluetooth,"Kumar, Naveen",WiCoME,IOP,AG_HFP,CTRS-PHONE-464,Functional
34413,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7611?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Battery Charge,To verify that HU correctly send battery charge to Headset(HF),Pending,Bluetooth,"Kumar, Naveen",WiCoME,Unassigned,AG_HFP,CTRS-PHONE-464,Functional
40841,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9150?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Contacts_Recents,To verify that the pop up is presented again when the PBAP download has gone under the limit and again exceeded the limit,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,PBAP,,Functional
40843,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9152?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Calling,Join Calls- Phone/ Service Provider supports Conference calls,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Sanity,HFP,,Functional
32127,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_3812?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,End Call(s),"To verify that the on-hold Ref1 can hangup the call while an active, an on-hold and a waiting call are available on HU simultaneously",Pending,Bluetooth,"Kumar, Naveen","Android-O, Android-Q",Unassigned,HFP,Unassigned,Functional
43915,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:43915?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,User Profile Switching,To verify pause on user profile,Pending,Bluetooth,"Prakash, Shravya",Android-O,Unassigned,AVRCP,Unassigned,Functional
40872,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9181?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Connection,To verify if HU is able to display 20 devices  in device list,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Unassigned,GAP,453357,Functional
34415,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_7613?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,VR,To verify that VR can be activated from HU(AG Role),Pending,Bluetooth,"Kumar, Naveen",WiCoME,Sanity,AG_HFP,CTRS-PHONE-472,Functional
43142,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:43142?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,FPDM Media service interfaces,To verify Delay Reported by the device is given to HMI,Pending,Bluetooth,"Ahuja, Shilpa",FCA FPDM,Sanity,A2DP,Unassigned,Functional
32994,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5625?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Autoconnection,To verify autoconnection when 2 device are paired and present in vicinity,Pending,Bluetooth,"Kumar, Naveen",Domain_Service,Unassigned,GAP,,Functional
43124,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:43124?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Support to delete downloaded phonebook,To verify deletion of contacts and callstack after download is completed in a loop,Pending,Bluetooth,"Prakash, Shravya",Android-O,Unassigned,PBAP,Unassigned,Stress
43219,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:43219?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Configuring PBAP and MAP connection for first time pairing,To verify PBAP and MAP auto-connect upon reboot,Pending,Bluetooth,"Prakash, Shravya","Android-O, Android-Q",Unassigned,PBAP,Unassigned,Functional
61309,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:61309?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,FPDM BT Operational states,To verify the connection initiated from FPDM in Screen Off/Hot Display Screen Off state,Pending,Bluetooth,"Ahuja, Shilpa","FCA FPDM, Domain_Service",Unassigned,BT_Service,Unassigned,Functional
47688,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:47688?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Maximum Live Calls,To verify call status when incoming call is received on second device when Maximum Live Calls is set to 2,Pending,Bluetooth,"Prakash, Shravya",Android-Q,Unassigned,HFP,Unassigned,Functional
33001,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5632?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,Unassigned,Autoconnection,To verify autoconnection when 4 devices are there in paired list and only 1 is available in vicinity,Pending,Bluetooth,"Kumar, Naveen",Domain_Service,Unassigned,GAP,,Functional
41569,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9878?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,AVRCP Player Application Setting,To verify  shuffle all from hu,Pending,Bluetooth,"Kumar, Naveen",Android-O,Sanity,AVRCP,Unassigned,Unassigned
32995,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_5626?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,B,Autoconnection,To verify autoconnection when 2 device are paired but not present in vicinity,Pending,Bluetooth,"Kumar, Naveen",Domain_Service,Sanity,GAP,,Functional
61060,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:61060?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,Call Conflict Management,To verify incoming I/B Call during active BT call,Pending,Bluetooth,"Umesh, Pranesh",Android-Q,Sanity,HFP,Unassigned,"Functional
"
40878,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/GMMY20_9187?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,BTSA,To verify if HU is able to page and connect to the favorite BTSA phone,Pending,Bluetooth,"Kumar, Naveen",FCAR1,Unassigned,GAP,232908,Functional
60816,https://alm.harman.com/qm3/service/com.ibm.rqm.integration.service.IIntegrationService/resources/GTC+%E2%80%93+Con+%28QM3%29/testcase/urn:com.ibm.rqm:testcase:60816?oslc_config.context=https%3A%2F%2Falm.harman.com%2Fgc%2Fconfiguration%2F805,A,boolean setBondMode(int mode);,To verify boolean setBondMode(int mode); API functionality,Pending,Bluetooth,"Umesh, Pranesh",Android-Q,API,GAP,Unassigned,Functional
